caseID,Activity,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17
0,a,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,e,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,i,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,h,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,d,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,b,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,f,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,i,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,d,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,l,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
0,o,2,0,0,2,0,7,1,3,1,1,1,2,0,0,0,1,0
1,a,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,i,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,e,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,h,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,e,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,f,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,d,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,d,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,n,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,m,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
1,o,3,0,0,1,0,1,1,2,0,0,2,0,0,0,0,1,0
2,a,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,c,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,j,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,i,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,d,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,h,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,c,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,k,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,d,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,f,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,l,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,d,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,n,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
2,o,1,1,1,2,1,1,3,3,0,0,1,0,0,0,0,1,0
3,a,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,h,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,j,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,g,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,h,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,g,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,f,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,e,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,d,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,n,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
3,o,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,0
4,a,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,c,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,c,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,i,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,c,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,h,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,e,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,d,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,f,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,d,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,n,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
4,o,3,1,1,1,0,7,1,2,1,1,2,1,0,0,0,0,0
5,a,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,c,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,j,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,e,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,e,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,h,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,g,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,c,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,e,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,f,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,d,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,d,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,n,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,e,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
5,o,2,0,0,1,1,2,1,3,0,1,2,0,0,0,0,0,0
6,a,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,c,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,b,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,j,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,c,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,h,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,i,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,f,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,d,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,d,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,n,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
6,o,2,1,1,1,1,2,3,1,1,0,3,0,0,0,0,0,0
7,a,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,c,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,j,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,g,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,e,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,d,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,h,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,k,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,f,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,l,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,n,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,e,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
7,o,1,0,0,2,1,1,1,1,1,0,2,1,0,0,0,1,0
8,a,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,c,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,j,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,g,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,b,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,c,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,h,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,b,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,k,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,f,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,h,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,d,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,n,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
8,o,2,0,0,1,1,2,2,3,0,0,3,2,0,0,0,1,0
9,a,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,c,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,g,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,h,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,k,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,f,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,d,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,n,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
9,o,1,1,0,5,1,3,1,1,1,1,1,0,0,0,0,0,0
10,a,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,j,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,g,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,h,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,c,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,i,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,f,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,d,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,n,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,e,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
10,o,2,0,1,5,1,7,1,1,0,0,2,0,0,0,0,1,0
11,a,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,c,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,c,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,i,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,j,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,h,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,d,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,b,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,f,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,k,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,d,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,n,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
11,o,1,1,0,2,1,5,1,3,0,0,1,0,0,0,0,0,0
12,a,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,c,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,j,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,g,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,e,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,e,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,h,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,j,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,e,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,f,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,e,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,d,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,e,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,n,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
12,o,3,1,0,1,1,1,3,2,1,0,2,0,0,1,0,1,0
13,a,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,c,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,c,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,h,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,e,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,f,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,d,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,d,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,n,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
13,o,2,0,0,2,1,2,3,2,1,0,3,2,0,0,0,1,0
14,a,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,b,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,c,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,j,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,c,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,h,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,d,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,f,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,l,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,d,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,n,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,e,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
14,o,2,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,2
15,a,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,j,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,c,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,d,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,h,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,e,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,f,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,d,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,n,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
15,o,2,1,0,1,1,3,1,1,1,1,1,1,0,0,0,1,0
16,a,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,b,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,j,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,e,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,i,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,h,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,e,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,f,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,d,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,n,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
16,o,3,0,0,1,1,3,1,3,0,0,3,0,1,1,0,1,0
17,a,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,c,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,j,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,i,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,b,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,h,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,i,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,e,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,f,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,d,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,n,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,m,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
17,o,3,0,0,3,1,2,1,2,1,0,1,1,0,0,0,1,0
18,a,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,e,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,j,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,i,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,e,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,h,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,f,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,d,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,k,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,d,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,l,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,n,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,m,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
18,o,2,1,1,1,1,7,1,3,0,1,2,2,0,0,0,0,0
19,a,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,e,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,b,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,j,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,g,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,e,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,h,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,i,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,e,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,f,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,e,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,d,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,n,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,m,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
19,o,3,1,1,5,0,3,3,1,0,1,2,0,0,0,0,0,0
20,a,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,b,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,c,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,j,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,g,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,e,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,h,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,e,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,c,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,e,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,n,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
20,o,2,0,1,3,1,7,1,2,1,1,1,2,0,0,0,0,2
21,a,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,e,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,c,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,g,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,j,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,b,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,e,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,h,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,i,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,e,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,f,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,d,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,d,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,m,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
21,o,1,0,0,2,1,6,1,1,1,0,1,0,0,0,0,1,0
22,a,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,b,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,j,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,c,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,d,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,h,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,k,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,j,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,f,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,d,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,n,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,c,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
22,o,1,1,0,1,1,5,1,3,0,0,2,0,0,0,0,1,0
23,a,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,b,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,e,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,c,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,j,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,g,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,b,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,e,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,e,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,h,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,b,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,k,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,b,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,f,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,d,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,n,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
23,o,3,1,1,1,0,2,3,2,1,0,1,2,0,0,0,1,0
24,a,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,c,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,j,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,h,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,b,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,i,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,e,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,f,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,h,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,d,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,n,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
24,o,2,1,0,1,1,7,1,1,0,1,2,2,0,0,0,0,0
25,a,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,e,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,i,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,i,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,h,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,c,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,i,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,f,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,d,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,n,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,e,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
25,o,2,1,0,1,1,2,3,1,0,0,1,2,0,0,0,1,0
26,a,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,c,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,c,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,d,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,h,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,c,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,k,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,g,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,d,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,f,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,d,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,n,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
26,o,1,1,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0
27,a,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,b,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,c,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,b,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,g,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,j,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,g,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,d,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,h,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,c,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,d,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,i,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,e,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,f,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,d,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,d,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,n,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
27,o,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,1
28,a,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
28,j,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
28,c,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
28,h,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
28,k,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
28,e,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
28,f,2,1,0,2,1,7,1,3,1,1,1,0,0,0,0,0,0
